id,title,type,seasons,runtime,release_year,age_certification,description
ts254167,That is the Bottleneck,SHOW,1.0,3,2020,nan,"Themed around the ambiguities of modern communication, the story of Soredake ga Neck is set in the Hot Hot Mart convenience store, where the mysterious young man known as Muto works in the company of Nekomaru, the slightly sinister store's cat. Is Muto the savior of the Hot Hot Mart? Or is this merely an ominous existence? What sort of stories await at the convenience store?"
ts84652,"How Clumsy you are, Miss Ueno.",SHOW,1.0,11,2019,nan,"Ueno may be the president of the science club at her junior high and a genius inventor, but she still can’t figure out how to confess to her crush, Tanaka! Can she find a way to give her heart what it truly yearns for?"
ts221300,A Destructive God Sits Next to Me,SHOW,1.0,23,2020,TV-14,"Koyuki Seri is just trying to have a normal school life, but instead he ends up acting as the straight man to his odd classmate, Hanatori Kabuto. Kabuto is is a delusional high school student, whose fantasies range from believing he is a knight on a journey, to claiming that removing his eyepatch will release a darker alter-ego who he refers to as Michael Offenbarung Dunkelheit. Seri is determined not to let himself get pushed around by Kabuto, but it seems that this will be easier said than done!"
ts222695,Room Camp,SHOW,1.0,4,2020,TV-PG,"The Outclub goes on a journey! The Outdoor Activities Club, Aka, the Outclub has 3 members. In the countryside of Yamanashi Prefecture, there's a high school named Motosu High School. Go even further to one of the school buildings and you'll find a very laid-back outdoor club that uses one corner of the classroom as their club room."
ts86181,Grimms Notes: The Animation,SHOW,1.0,24,2019,nan,"The story takes place in a world created by a beings known as ""Story Tellers."" At birth, all inhabitants of this world are bestowed with a ""book of fate"" where all their lives are written in advance. However, rogue Story Tellers known as Chaos Tellers are writing bad events into people's books without them knowing. It is up to the holders of blank books of fate to seek out the Chaos Tellers and restore the world."
ts84635,W'z,SHOW,1.0,23,2019,TV-14,"Inspired by house music from a young age, Yukiya spends his free time as a DJ for a crowd of one and uploads his videos online. Like any young teenager, he yearns for something greater than his current life. He wants recognition and importance, but breaking out of his comfort zone means he runs the risk of getting hurt, so the cycle continues. That is, until the day he finally crosses the line of no return and live streams a performance that will change his world forever."
ts223648,Healin' Good♡Precure,SHOW,1.0,24,2020,TV-PG,"The Healing Garden, a secret world that has provided treatment to heal the Earth, is under attack by the Byougenzu, who plan to infect Earth with an illness, putting it in great danger! To solve this crisis, the three medical trainees of Earth, known as the Healing Animals, along with Latte, who holds a special power as the Princess of the Healing Garden, escape in search of their partners! Three ordinary girls come across the group by chance, and together, they transform into Pretty Cure and take on the Byougenzu!"
ts88987,Cinderella Nine,SHOW,1.0,23,2019,nan,"When Arihara Tsubasa enters Rigahama Municipal High School and learns that it has no baseball club, she starts up the Girls' Baseball Club on her own. Drawn to the club are girls who have never played baseball before, girls who once played it but quit, and girls who are constantly tackling great challenges. The Rigahama Girls' Baseball Club races through the trials of youth, periodically clashing and quarreling, but supporting each other all the way! And so begins the hottest summer the world has ever known..."
ts216452,Vlad Love,SHOW,1.0,24,2020,TV-14,A vampire girl goes to school for the first time and makes friends with humans.
ts88341,Fight League: Gear Gadget Generators,SHOW,1.0,10,2019,nan,"Fight League is a cellphone game from XFLAG that released last June, and the system was updated one year later this June. It is available in Japan, Korea, Taiwan, Hong Kong, Macao, and Canada. It is a strategic game that is like board game or card game, which can attack using the arrow or create chain with the ally. There are five brands of fighters, and the anime focus on GGG, a.k.a Gear Gadget Generation, which using Gadget fight."
ts215898,Hakata Mentai! Pirikarako-chan,SHOW,1.0,4,2019,nan,"Hakata Mentai! Pirikarako-chan is set in a mysterious shopping center in a town that is like but also not quite like Hakata. In this setting, a walleye pollack roe fairy named Pirikarako-chan rushes about every day trying to ease the worries and solve the rumors of the other food fairies."
ts217603,Null & Peta,SHOW,1.0,6,2019,TV-14,"Girl genius ""Null"" has just lost her beloved big sister ""Peta"" in an accident. But don’t you worry! She’ll just use her naturally gifted intelligence to bring her big sister back as a robot! But is her newly-revived big sister just a little different than before? It’s time for the wacky comedy hijinks of little sister ""Null"" and big sister robot ""Peta""! ""Big Sis! Your plug fell out of the wall!"""
ts223789,ARP Backstage Pass,SHOW,1.0,24,2020,nan,"ARP: A 4-member dance and vocal group created by the latest AR technology. This popular group got their start with Avex, and are unique for their interactive concerts which combine highly-skilled song and dance routines with a format that changes based on how much the fans are cheering them on."
ts218633,Uchi Tama?! Uchi no Tama Shirimasen ka?,SHOW,1.0,22,2020,nan,"In a city somewhere in Japan, there’s a flyer often seen on Third Street with a picture of a cat with a kinked tail, bearing the words: “Have you seen Tama?” A young boy gazes at the flyer, but he has fluffy ears on his head…!? Watch the dogs and cats from Third Street take on a human form and get up to some mischief."
ts89211,Amazing Stranger,SHOW,1.0,12,2019,nan,"Bouida Haruto, a hardcore otaku with no interest in 3D (real) women, once appreciated figures from afar, accepting that ""if you get into them, there's no turning back."" However, when Nona, a character he loved from an anime called ""Girls→Planetary Investigation"" had a figure of her released, he ended up purchasing it. And then that night, the figure of Nona somehow came to life, and a couple-like lifestyle between man and toy began."
ts84653,Pastel Memories,SHOW,1.0,23,2019,nan,"Akihabara is known as a shining beacon for otaku culture everywhere. But in a not-to-distant future, that culture is on the decline due to a mysterious affliction causing widespread memory loss. As a result, Akihabara has lost its luster. However, in one of the few remaining otaku shops, Izumi and a handful of comrades hatch a plan to restore lost memories and return “Akiba” to its former glory."
ts84992,The Price of Smiles,SHOW,1.0,23,2019,TV-PG,"On a planet far from Earth, there is a kingdom full of smiling faces. Princess Yuuki is 12 years old, and about to enter a sensitive age in a person's life. Everyday, she cries, laughs, and sometimes, her heart throbs with excitement. All the while, she lives merrily in the royal palace. Filling her days with color are her loyal vassals: her tutor Reira, Izana who assists in political affairs, the leader of the chivalry Harold and then, there is her childhood friend and aide Joshua. Stella is 17 years old and a capable, reserved soldier. However, she is always smiling for smiling is essential to living."
ts86184,Endro!,SHOW,1.0,24,2019,TV-14,"Naral Island, a continent with swords and magic in which humans and monsters coexist. The terrible Demon King lives there. In ancient times, the first-generation hero defeated the Demon King. Over the many successive generations since then, the Demon King has been resurrected, and the hero who opposes him has likewise reappeared. Girls attend a school for adventurers in order to defeat the Demon King when he appears again.

Though a bit absent-minded, Yusha has the body of a hero. The holy elf Seyla's trouble never ends because she is too serious. The cheerful warrior Fai loves to eat. Mei is a quiet otaku magician. As the four girls aim to be in the hero party, they live relaxed fantasy lives and show no sign of defeating the Demon King no matter how much time passes."
